0,"","-19","_WZNZX~H","__your_dream__"
1,"","lucky-number-app","Lucky_Number_App","__your_dream__"
0,"","wheel-of-fortune-4sci","Wheel_Of_Fortune_-_4sci","4science"
0,"","king-of-tips","King_of_Tips","admin"
0,"",pancam-auto-zoom-out"","PanCam_Auto_Zoom_Out","admin"
2,"","pancam-bot","PanCam_Bot","admin"
0,"","pancam-tip-jar-app","PanCam_Tip_Jar_App","admin"
0,"","pancam-tipper","PanCam_Tipper","admin"
0,"","tip-goal","Tip_Goal10","admin"
0,"","tip-goal","Tip_Goal","admin"
0,"","tip-to-move-the-camera","Tip_to_Move_the_Camera","admin"
0,"","vote-with-tips","Vote_with_Tips","admin"
0,"","the-triple-xxx-league","The_Triple_xXx_League","alzhoric"
0,"","asudems-gift-to-luna","Asudem's_Gift_To_Luna","asudem"
0,"","chaturbate-against-humanity","Chaturbate_Against_Humanity","asudem"
0,"","bigails-hitachi-control-game","Abigail's_Hitachi_Control-game","dirtyat30"
2,"","auto-answer-bot","Auto_Answer_Bot","badbadbubba"
0,"","kaelins-wheel-of-torture","Kaelin's_Wheel_of_Torture","badbadbubba"
0,"","laurens-hitachi-game","Lauren's_Hitachi_Game","badbadbubba"
0,"","mias-wheel-of-torture","Mia's_Wheel_of_Torture","mia_thicke"
0,"","no-grey-demands-graphics","No_Grey_Demands_Graphics_Caps","badbadbubba"
0,"","rotating-notifier-tip-menu-plus","rotating-notifier_Tip_Menu_Plus","badbadbubba"
0,"","rotating-notifier-with-tip-menu","Rotating_Notifier_with_Tip_Menu","badbadbubba"
0,"","rotating-notifier","Rotating_Notifier","badbadbubba"
0,"","tip-menu-single-line-notice","Tip_Menu_-_Single_Line_Notice","badbadbubba"
0,"","tip-menu-plus-20","Tip_Menu_Plus_20","badbadbubba"
0,"","tip-menu-plus","Tip_Menu_Plus","badbadbubba"
0,"","token-raffle-bot","Token_Raffle_Bot","badbadbubba"
0,"","dmca-test","DMCA_TEST","bear365"
0,"","dalynnda25-ohmibod","Dalynnda25-OhmiBod","bobo4daly"
0,"","Control Room","control-room","Control_Room","bobomb"
0,"","notifier","Notifier","bobomb"
0,"","obfuscator","Obfuscator","bobomb"
0,"","tagger","Tagger","bobomb"
0,"","Trivia","trivia","bobomb"
0,"","txstarz-chat-enhancement","Txstarz_chat_enhancement","bobomb"
0,"","chronic-loverboard","Chronic_Loverboard","britney_and_justin"
2,"","ultra-bot","Ultra_Bot","britney_and_justin"
0,"","loto-bot","_7TWN5~Z","cacho_gordo"
0,"","king-n-leaders-plus","King_n_Leaders_Plus","cacho_gordo"
0,"","king-n-leaders","King_n_Leaders","cacho_gordo"
0,"","poll-n-vote-plus","Poll_n_Vote_Plus","cacho_gordo"
0,"","poll-n-vote","Poll_n_Vote","cacho_gordo"
0,"","dmca","DMCA","catwoman8"
0,"","notixxx","notixxx","danyxxx2013"
0,"","test333","Instaban","dev3dev3"
0,"","","","dirtyat30"
0,"","three-choices","Three_Choices","dudeboxxx"
0,"","fm-a","Fm_a","freebigdick83"
0,"","g_i_a-king","G_I_A_king","g_i_a"
0,"","o","o","gyulusss"
0,"","wheel-of-torture","Wheel_of_torture","hotfakkaz"
0,"","","","inna666"
1,"jacketadmin","JacketAdmin","jackettrap"
0,"","unknown","unknown","jaxxxhot"
0,"","jazzmin69papi-simple-goal","Jazzmin69Papi_Simple_Goal","jazzmin69papi"
1,"crazy_tickets","crazy-tickets","crazy_tickets","jeffreyvels1994"
1,"ohmibot by jeffreyvels1994","ohmibot-by-jeffreyvels1994","ohmibot_by_jeffreyvels1994","jeffreyvels1994"
2,"Roll The Dice","roll-the-dice-5","Roll_The_Dice","jeffreyvels1994"
2,"welcome msg by jeffreyvels1994","welcome-msg-by-jeffreyvels1994","welcome_msg_by_jeffreyvels1994","jeffreyvels1994"
0,"","dels-high-rollers","Del's_High_Rollers","jessica_shine"
0,"","dels-royal-club","Del's_Royal_Club","jessica_shine"
0,"","j-hubby-king","J_Hubby_King","jessica_shine"
0,"","jess-gf-or-wf","Jess_gf_or_wf","jessica_shine"
0,"","jessica-shine-game","Jessica_Shine_Game","jessica_shine"
0,"","whats-your-mood-name-goal","WDQUKI~7","jessica_shine"
0,"","secret-show","Secret_Show","justin"
1,"","lara-king-app","","lara_assjuicy"
0,"","tip-multigoal-fixed","_WHBR9~C","lephil"
2,"","lephil-bot","LePhil_Bot","lephil"
2,"","lephil-gif-bot","LePhil_gif_bot","lephil"
0,"","mae-top-lovers","Mae_Top_Lovers","lephil"
0,"","maetipper","MaeTipper","lephil"

0,"","test_app_mr","test_app_mr-370180","370180","littlemissmiarose"
0,"","test_app_mr","test_app_mr-370183","370183","littlemissmiarose"
0,"","tip-menu-25","Tip_menu_25+","","melezouriou"
0,"","mias-hitachi-torture","Mia's_Hitachi_Torture","","mia_portman"
0,"","","","","mia_thicke"
0,"","tip-multi-goal","Tip_Multi-Goal","","mx2k6"
0,"","nightseduce-family","NIGHTSEDUCE_FAMILY","","nightseduce"
0,"","nightseduce-soul-king","NIGHTSEDUCE_SOUL_KING","","nightseduce"
0,"","candy_lupexs-lovers-bot","Candy_Lupex's_Lovers_Bot","","nightseduce"
0,"","elenas-lovers-bot","Elena's_Lovers_Bot","","nightseduce"
0,"","preciosas-lovers-bot","Preciosa's_Lovers_Bot","","nightseduce"
0,"","alessia-boot-2","Alessia_boot_2","","office_alessia"
0,"","tip-counter","Tip_Counter","","purpletail"
0,"","redcowmodpower","RedCowModPower","","redneckcowboy"
0,"","rotating-notifier-2","RFJGXH~D","","robomod"
0,"","robomod","RoboMod","","robomod"
0,"","","Rotating_Notifier_ðŸ…¿ðŸ…»ðŸ†„ðŸ†‚","","robomod"
0,"","","Tip_Menu_ðŸ…¿ðŸ…»ðŸ†„ðŸ†‚","","robomod"
0,"","tip-menu-5","TULXOO~9","","robomod"
0,"","ultra-bot-2","UE08BL~A","","robomod"
0,"","","Ultra_Bot_ðŸ…¿ðŸ…»ðŸ†„ðŸ†‚","","robomod"
0,"","king-battleship","'king_Battleship","","rubzombie"
0,"","","'king_Dice_Roll","","rubzombie"
0,"","king-freeloader-block-module","'king_Freeloader_Block_(module)","","rubzombie"
0,"","king-naked-for-tokens","'king_Naked_for_Tokens","","rubzombie"
0,"","king-spam-block-module","'king_Spam_Block_(module)","","rubzombie"
0,"","king-spam-block","'king_Spam_Block","","rubzombie"
0,"","king-token-slots","'king_Token_Slots","","rubzombie"
0,"","customizable-block-anon-users","(Customizable)_Block_Anon_Users","","rubzombie"
0,"","a-a-q-s","A_A_Q_s","","rubzombie"
0,"","autostart-tip2view","AutoStart_Tip2View","","rubzombie"
0,"","blindmans-buff-of-war","Blindman's_Buff_of_War","","rubzombie"
0,"","enter-the-matrix","Enter_the_Matrix","","rubzombie"
0,"","f-y-i","F_Y_I","","rubzombie"
0,"","grey-pride","Grey_Pride","","rubzombie"
0,"","-17","Instaban","","rubzombie"
0,"","kill-list","Kill_List","","rubzombie"
0,"","king-tipper-bot","King_Tipper_Bot","","rubzombie"
0,"","lowbot","LowBot","","rubzombie"
0,"","magic-8-bot","Magic_8-Bot","","rubzombie"
0,"","-18","ModProxyBan","","rubzombie"
0,"","no-grey-demands-etc-fixed","No_Grey_Demands_etc_(fixed)","","rubzombie"
0,"","no-grey-graphics","No_Grey_Graphics","","rubzombie"
0,"","no-grey-shouters","No_Grey_Shouters","","rubzombie"
0,"","no-grey-spammers","No_Grey_Spammers","","rubzombie"
0,"","roboban","RoboBan","","rubzombie"
0,"","savenrestore-hangman","Save'N'Restore_Hangman","","rubzombie"
0,"","savenrestore-secret-show","Save'N'Restore_Secret_Show","","rubzombie"
0,"","savenrestore-tip-goal","Save'N'Restore_Tip_Goal","","rubzombie"
0,"","stop-1ll_fly_4w4y","Stop_1ll_fly_4w4y","","rubzombie"
0,"","tip-the-magic-number","Tip_The_Magic_Number","","rubzombie"
0,"","whac-a-tip","Whac-a-Tip","","rubzombie"
0,"","sexylady68-ohmibod","Sexylady68_Ohmibod","","sexylady68"
0,"","f-y-i-manu","F_Y_I_manu","","spainn76"
0,"","wheel-of-fortune-bot","Wheel_of_fortune_bot!","","sweetdann"
0,"","room-rules-2","Room_Rules!","","tightasian20"
0,"","single-line-tip-menu","Single_Line_Tip_Menu","","tightasian20"
0,"","welcome-message-bot","Welcome_Message_Bot","","tightasian20"
0,"","wheel-of-fortune-parsimonious","Wheel_of_Fortune_(parsimonious)","","transfat"
0,"","clementinectb-2","ClementineCtb","","tvclementine"
0,"","reign-over","Reign_over...","444438","tvclementine"
0,"","rewards-wheel","Rewards_Wheel","","tylersands"
0,"","block-anonymous-users","Block_Anonymous_Users","","viper_lol"
0,"","evas-top-lovers","Eva's_Top_Lovers","","zaoro"
0,"","perv-alert","Perv_Alert","","zingknaat"
0,"","pm-tokens","PM_TOKENS","","zingknaat"
0,"","room-rules","Room_Rules","","zingknaat"
